id,name,birthdate,birthplace,deathdate,deathplace,occupations,notes,sex,viaf_id
15155,Giansiro Ferrata,1907-01-28,264,1986-07-08,264,"1391,1409",,Male,12373454
15568,Gilbert Murray,1866-01-02,622,1957-05-20,1340,1448,,Male,69007721
15798,Gilbert Robin,1893-04-30,,1967-11-01,318,1490,,Male,56240976
14349,Gilbert Seldes,1893-01-03,552,1970-09-29,299,1391,,Male,109372554
14713,Gilberto Freyre,1900-03-15,871,1987-07-18,871,"1391,1405,1419,1449,1451,1452",,Male,97825667
15612,Gilberto Owen,1904-05-13,1358,1952-03-09,328,"1399,1414",,Male,17281538
14667,Gina Lombroso,1872-10-05,863,1944-03-27,152,"1391,1466,1490",,Female,24666842
14452,Giorgio Bassani,1916-03-04,48,2000-04-13,356,"1391,1392,1396,1399,1400,1407,1455",,Male,108729325
15068,Giorgio de Chirico,1888-07-10,1070,1978-11-20,356,"1391,1564",,Male,104172730
15034,Giovanni Comisso,1895-10-03,1051,1969-01-21,1051,"1391,1407",,Male,54169350
15282,Giovanni Guareschi,1908-05-01,1182,1968-07-22,1183,"1419,1540,1622",,Male,9847198
15627,Giovanni Papini,1881-01-09,853,1956-07-08,853,"1391,1392,1399,1409,1410,1419",,Male,9851499
15124,Gisela Elsner,1937-05-02,744,1992-05-13,283,1391,,Female,29533556
14103,Gisèle Freund,1908-12-19,412,2000-03-30,318,"1551,1552",,Female,56609984
14846,Giulio Carlo Argan,1909-05-17,447,1992-11-12,356,"1416,1528",,Male,56605075
14934,Giuseppe Antonio Borgese,1882-11-12,995,1952-12-04,853,"1391,1409,1419",,Male,17234853
13929,Giuseppe Faggin,1906-10-20,186,1995-09-23,547,"1410,1451",,Male,66550126
15420,Giuseppe Tomasi de Lampedusa,1896-12-23,864,1957-07-26,356,1391,Last Prince of Lampedusa,Male,88710059
13849,Giuseppe Ungaretti,1888-02-08,10,1970-06-01,264,"1392,1399,1419,1439,1460",,Male,89710987
14967,Gladys Burci,1925-01-01,271,2004-10-06,,"1391,1400",,Female,52791136
14814,Gloria Alcorta,1918-01-01,927,2012-02-25,62,"1391,1399,1441",,Female,36913604
15148,Gonzalo Fernández de Oviedo,1478-08-01,247,1557-07-06,455,"1391,1451",,Male,7412295
15473,Gonzalo Pedro Losada,1894-01-01,247,1981-03-18,62,"1394,1455",Editorial Losada,Male,14519171
15553,Gorham Bockhaven Munson,1896-05-26,14,1969-08-15,172,1409,,Male,220098919
14896,Gottfried Benn,1886-05-02,968,1956-07-07,44,"1392,1399,1490",,Male,49221461
14326,Graham Greene,1904-10-02,592,1991-04-03,466,1407,,Male,59083415
15656,Graziella Peyrou,,22,,,1391,,Female,
14904,Gregorio Bermann,1894-09-21,62,1972-05-04,110,"1400,1410,1412,1492,1511",,Male,34991276
15397,Gregorio Klimovsky,1922-11-18,62,2009-04-19,62,"1410,1485",,Male,54295918
14062,Gregorio Marañón,1887-05-19,247,1960-03-27,247,"1391,1410,1451,1490,1541",,Male,9857433
13799,Gregorio Reinolds,1882-11-06,429,1948-06-13,216,"1399,1404,1414",,Male,
15042,Gregory Corso,1930-03-26,299,2001-01-17,1057,1399,,Male,19676049
14298,Guglielmo Ferrero,1871-07-21,575,1942-08-03,576,"1407,1419,1451",,Male,79042660
15261,Guido Parpagnoli,1911-11-09,62,1964-08-14,389,"1390,1391,1392,1404,1409,1419,1420",,Male,305883393
14671,Guido Piovene,1907-07-27,865,1974-11-12,235,"1391,1419",,Male,59110728
14477,Guillaume Apollinaire,1880-08-26,356,1918-11-09,318,"1391,1399,1407,1408,1417,1433",,Male,66462795
13640,Guillermo de Torre,1899-12-31,247,1971-01-14,62,"1391,1393,1397,1406",Secretario de redacción (1931-1938),Male,116932494
15093,Guillermo Díaz Doin,1904-06-19,1084,,,"1391,1404,1420,1427",,Male,48939650
15228,Guillermo Gimenez,,,,,1391,,Male,
15717,Guillermo Guerrero Estrella,1891-01-01,417,1945-08-06,62,1391,,Male,83545244
13728,Guillermo Jiménez,1891-03-09,771,1967-03-13,261,1391,,Male,
15600,Guillermo Orce Remis,1917-01-01,389,1998-10-05,62,"1391,1392,1399,1419",,Male,19239604
15636,Guillermo Pastor,,,,,1391,,Male,
14528,Gustav A. Wetter,1911-05-04,731,1991-11-05,356,"1410,1420",,Male,25550507
15335,Gustav Hillard,1881-02-24,361,1972-07-03,1219,"1391,1401,1439",Gustav Hillard was the pseudonym for Gustav Steinbömer,Male,238691993
15105,Gustave Doré,1832-01-01,,1883-01-23,318,"1441,1442,1488,1564,1622",,Male,41839207
15154,Gustavo Ferrari,,22,,,1391,,Male,
13752,Gustavo Pittaluga,1905-03-20,247,1905-05-28,247,"1392,1402,1411",,Male,120719760
15324,Gustaw Herling-Grudziński,1919-05-20,1214,2000-07-04,860,"1391,1392,1419",,Male,17223996
14093,Guy de Maupassant,1850-08-05,444,1893-07-06,318,1391,,Male,29537765
14081,Guy de Pourtalès,1881-08-04,44,1941-06-12,221,1400,,Male,95156378
15086,Guy des Cars,1911-05-06,318,1993-12-21,318,"1391,1407",,Male,72188006
15108,Guy Dumur,1921-11-17,49,1991-07-30,1095,"1391,1409,1534",,Male,113744754
15400,Gyula Kosice,1924-04-26,1263,2016-05-25,62,"1399,1441,1564",,Male,34469625
13886,H. A. Murena (Héctor Alberto Álvarez),1923-02-14,62,1975-05-06,62,"1391,1399",,Male,79187428
13868,H. Leivick (Leivick Halpern),1888-12-25,87,1962-12-23,299,"1391,1408",,Male,47562232
15489,H. S. Macías,,22,,,1399,,,70541669
14283,H. Siccardi,,,,,,,,
15200,Haig Gordon Garbedian,1905-01-01,,,,1391,,Male,119221645
15316,Haim Hazaz,1898-09-16,736,1973-03-24,936,"1391,1407",,Male,102389039
15396,Hakushü Kitahara,1885-01-25,1262,1942-11-02,192,1399,Kitahara Ryükichi,Male,17342486
14876,Hall Bartlett,1922-11-27,193,1993-09-07,238,"1418,1479,1560",,Male,19868904
13845,Halldór Kilian Laxness,1902-04-23,349,1998-02-08,349,"1391,1399,1407,1408,1417,1419",,Male,17225412
14851,Hamilton Fish Armstrong,1893-04-07,299,1973-04-24,299,"1414,1455",,Male,111094366
15128,Han Magnus Enzensberger,1929-11-11,1104,,,"1399,1400,1404",,Male,31725760
14803,Hani Abi-Saleh,,,,,1399,,,
14557,Hans Albert,1921-02-08,728,,,"1410,1420",,Male,88673254
15592,Hans Erich Nossack,1901-01-30,1352,1977-11-02,1352,1391,,Male,54211214
14553,Hans Freyer,1887-07-31,223,1969-01-18,30,"1410,1420,1452",,Male,14801416
15410,Hans Kunz,1904-05-24,1268,1982-04-27,35,"1410,1599,1644",,Male,79214903
14525,Hans Paul Bahrdt,1918-12-03,128,1994-06-16,726,1452,,Male,88046570
15674,Hans Platschek,1923-03-12,44,2000-02-09,1352,"1405,1564",,Male,96366165
13822,Hans Ruin,1891-06-18,176,1980-11-03,428,"1391,1410",,Male,55208341
14865,Hans Urs Von Balthasar,1905-08-12,952,1988-06-26,35,"1503,1504",,Male,120634293
15434,Harold Lavine,1915-01-01,,1984-07-15,1284,"1400,1419",,Male,113781310
15665,Harold Pinter,1930-10-10,235,2008-12-24,235,"1390,1408,1418,1473",,Male,83076151
15143,Harold Underwood Faulkner,1890-02-25,,1968-06-19,1109,"1420,1451",,Male,13360880
15037,Haroldo Conti,1925-05-25,1055,1976-05-04,,"1391,1418,1420,1429","He was disappeared on May 5, 1976",Male,57226317
14114,Harriet de Onís,1905-03-09,299,1905-05-22,547,1404,principal translator for Knopf,Female,46823286
13820,Harriete Monroe,1860-12-23,88,1936-09-26,21,"1399,1409,1448,1455,1462",,Female,
15338,Harry Hodgkinson,1913-03-15,1222,1994-10-02,235,"1391,1419,1637",Expert on the Balkans,Male,16640785
15451,Harry Levin,1912-07-18,1292,1994-05-29,73,"1409,1420,1460",,Male,85171640
14368,Hart Crane,1899-07-21,610,1932-04-27,611,1399,,Male,22140431
15841,Havelock Ellis,1859-02-02,940,1939-07-08,1452,"1391,1490,1677",,Male,41861098
13685,Héctor Basaldúa,1895-09-29,322,1976-02-21,62,"1405,1442,1444,1445",,Male,32228358
15024,Héctor Ciocchini,1922-08-01,217,2005-05-19,22,"1392,1420",,Male,3973256
15260,"Hector Hugh Munro (""Saki"")",1870-12-18,1169,1916-11-14,1170,"1391,1417",,Male,7396805
15706,Héctor I. Eandi,1895-05-16,1124,1965-05-18,62,"1391,1417",,Male,11163205
15114,Héctor Ignacio Eandi,1895-05-16,1124,1965-05-18,22,1391,,Male,11163205
14787,Héctor Miguel Ángeli,1930-01-01,62,2018-04-12,62,"1399,1404",,Male,72594987
15740,Héctor Olivera Lavié,1893-03-16,62,,,"1391,1393",,Male,286560731
15023,Héctor Oscar Ciarlo,1927-01-01,1043,,,1391,,Male,8726291
15755,Héctor R. Ratto,1892-01-21,1131,1948-02-12,,1451,,Male,13854960
14393,Héctor Vaccaro,,,,,1404,,Male,
15099,Heimito von Doderer,1896-09-05,469,1966-12-23,469,1391,,Male,66484234
15319,Heine Heinrich,1797-12-13,724,1856-02-17,318,"1392,1399,1409,1419",,Male,34457918
15811,Heinrich Mann,1871-03-27,1219,1950-03-11,399,"1391,1407",,Male,36957174
14548,Heinrich Popitz,1925-05-14,44,2002-04-01,149,"1420,1452",,Male,14783735
14560,Heinrich Scholz,1884-12-17,44,1956-12-30,734,"1410,1504,1612",,Male,56717980
14058,Heinrich von Kleist,1777-10-18,147,1811-11-21,44,"1399,1401,1407,1417,1419",,Male,7392307
15334,Helen Hill Miller,1899-01-01,1218,1995-12-26,483,"1419,1422",,Female,112170138
15490,Helen MacKay,1876-01-01,,1961-01-01,,"1391,1399,1417,1652",,Female,46325197
15567,Helena Muñoz Larreta,1904-05-05,22,,,1391,esposa de Eduardo Mallea,Female,36058335
15371,Hélène Jourdan-Morhange,1888-01-30,318,1961-05-15,,1431,,Female,100219751
15158,Hellén Ferro,1919-11-17,1122,2011-02-17,22,"1418,1419,1521",,Male,13645521
14532,Helmut Schelsky,1912-10-14,733,1984-02-24,734,1452,,Male,59158559
15254,Hemilce Margarita Saforcada,1912-07-24,62,2004-01-01,,"1405,1440,1442,1564","Signed her etchings ""M. Oliver Rae""",Female,310589848
14901,Henri Bergson,1859-10-18,318,1941-01-04,318,1410,,Male,61541730
14948,Henri Brémond,1865-07-31,5,1933-08-17,1006,"1410,1504,1613",,Male,29570131
15170,Henri Focillon,1881-09-07,124,1943-03-03,917,"1420,1528",,Male,2470261
15225,Henri Gil-Marchex,,146,,,1430,,Male,87048796
15310,Henri Hatzfeld,,,,,1391,,Male,79061528
15442,Henri Lefebvre,1901-06-16,1289,1991-06-29,1290,"1410,1439,1452",,Male,14808728
14309,Henri Massis,1886-05-21,318,1970-04-16,318,"1392,1409,1451",,Male,99361721
14625,Henri Maurice Peyre,1901-02-21,318,1988-12-09,820,"1420,1456,1613",,Male,89333327
13796,Henri Michaux,1899-05-24,289,1984-10-19,318,"1391,1399,1405",,Male,54151507
15654,Henri Perruchot,1917-01-27,1381,1967-02-17,318,"1391,1422,1433,1455,1528,1530",,Male,101926868
14240,Henry Allen Moe,1894-07-02,547,1975-10-01,299,"1390,1467",Administrator of the Guggenheim Memorial Foundation from its founding in 1925 to his retirement in 1963,Male,
14051,Henry de Montherlant,1895-04-20,318,1972-09-21,318,"1392,1401,1407",,Male,76320420
14166,Henry Fonda,1905-05-16,160,1982-08-12,238,1473,,Male,112378001
15361,Henry James,1843-04-15,299,1916-02-28,235,"1400,1407,1409,1417",,Male,36920030
14503,Henry Miller,1891-12-26,299,1980-06-07,238,1391,,Male,59086729
14415,Henry Steele Commager,1902-10-25,553,1998-03-02,13,"1391,1392,1400,1420,1451,1455,1460",,Male,91303057
14661,Henry Treece,1911-12-22,855,1966-06-10,856,"1391,1399,1429,1455",,Male,7759774
14807,Herbert Agar,1897-09-29,923,1980-11-24,432,"1419,1451,1455",,Male,109069838
14880,Herbert Ernest Bates,1905-05-16,960,1974-01-29,961,"1391,1400",,Male,32045124
14226,Herbert George Wells,1866-09-21,57,1946-08-13,347,1391,,Male,97006424
14537,Herbert Marcuse,1898-07-19,44,1979-07-29,735,"1410,1452,1586",,Male,36921579
14201,Herbert Matthews,1900-01-10,299,1977-07-30,3,"1578,1579",,Male,18384596
14655,Herbert Read,1893-12-04,849,1968-06-12,850,"1399,1409,1410,1528",,Male,24619891
14330,Herman Kasack,1896-07-24,594,1966-01-10,595,1391,,Male,59112868
14252,Herman Mario Cueva,,,,,,,,
15528,Herman Melville,1819-08-01,299,1891-09-28,299,"1391,1399,1407,1417",,Male,27068555
14952,Hermann Broch,1886-11-01,469,1951-05-30,917,1391,,Male,59079659
14581,Hermann Hesse,1877-07-02,791,1962-08-09,792,"1399,1405,1407",,Male,41841418
14960,Herminia Catalina Brumana,1897-09-12,1012,1954-01-09,62,"1391,1395,1408,1419,1429,1511,1533,1597",,Female,293122863
13729,Herminia Hallam Hipwell (Baroness Vivenot),1907-04-23,62,,547,1391,,Female,
13838,Hermon Ould,1885-12-14,235,1951-09-21,235,"1399,1408,1419",,Male,25373252
14559,Hernando Carvajalino,,,,,1404,,Male,70700930
14167,Herschel Brickell,1889-09-13,414,1952-05-29,53,"1391,1409,1455",,Male,75223922
14970,Hilda Burghi,,,,,1391,,Female,
14516,Hoang Van Chi,1913-10-01,719,1988-07-06,720,1391,,Male,49252528
15825,Holger Cahill,1887-01-13,1441,1960-07-08,1442,"1391,1522",,Male,45764398
14822,Homero Alsina Thevenet,1922-08-06,271,2005-12-12,271,"1419,1521",,Male,262387719
14848,Homero Aridjis,1940-04-06,943,,,"1399,1407,1414,1419,1511",,Male,27087113
13697,Homero Mario Guglielmini,1903-08-08,62,1968-11-16,252,1391,,Male,4504460
14337,Honario Bustos Domecq,,62,,,,,,
13778,Honorio Siccardi,1897-09-13,62,1963-09-10,233,1411,,Male,11861619
14850,Horacio Armani,1925-09-30,944,2013-05-31,62,"1391,1392,1399,1404,1419",,Male,36930320
14282,Horacio Butler,1897-08-27,62,1983-05-17,62,"1391,1564",,Male,71518123
14976,Horacio Cabral Magnasco,1921-01-01,618,,,"1391,1427",,Male,92070994
15038,Horacio Coppola,1906-07-31,62,2012-06-18,62,"1547,1552",,Male,40185507
15135,Horacio Estol,1907-11-20,62,1976-06-04,22,"1400,1419",,Male,
14883,Horacio Jorge Becco,1924-01-01,62,,,"1391,1399,1439,1620",,Male,3757124
13667,Horacio Quiroga,1878-12-31,508,1937-02-19,62,"1399,1408,1417",,Male,19689428
15757,Horacio Rega Molina,1899-07-10,391,1957-10-24,62,"1391,1399,1409,1429",,Male,57669547
13904,Horacio Sueldo,1923-07-13,473,2016-05-10,62,"1416,1419,1427",,Male,33483939
14005,Hortensia Margarita Raffo,,166,1982-01-06,547,1399,,Female,124575250
15315,Howard Haycraft,1905-07-24,1206,1991-11-12,1207,"1394,1400,1455",Important critic of the mystery/detective fiction genre,Male,108752301
15637,Howard Rollin Patch,1889-08-07,1373,1963-01-01,1374,"1391,1420,1448,1460,1613,1664",,Male,8329946
14434,Hugh Greene,1910-11-15,592,1987-02-19,487,"1419,1601",Brother of Graham Greene.,Male,64799041
14805,Hugo Acevedo,1925-01-01,256,2007-05-11,62,1399,,Male,63027338
15457,Hugo Ezequiel Lezama,1932-04-10,62,1991-12-31,62,"1391,1419,1530",,Male,28707140
14562,Hugo Friedrich,1904-12-24,753,1978-02-25,149,"1391,1409,1420",,Male,68929294
15341,Hugo Hofmann von Hoffmannsthal,1874-02-01,1225,1929-07-15,1226,"1392,1399,1401,1407,1591",,Male,103209512
15463,Hugo Lindo,1917-10-13,1297,1985-09-09,1298,"1391,1414,1416,1427",,Male,94458625
14645,Hugo Manning,1913-07-15,235,1977-09-22,,"1399,1417",,Male,8219741
13922,Hugo Parpagnoli,1905-03-29,62,,547,"1393,1420,1433",Collaborator with SUR,Male,
15047,Hugo W. Cowes,1915-01-01,,2001-08-01,,1420,,Male,55767914
15376,Humayun Kabir,1906-02-22,1250,1969-08-18,205,"1399,1407,1415,1416",,Male,95148746
15667,Humberto Piñera,1911-01-01,1386,1986-11-30,1387,"1391,1420,1439,1460",,Male,116311656
13811,Ida Hayward,1905-02-14,446,1905-05-02,151,"1391,1494",,Female,283928081
14816,Ignacio Aldecoa,1925-07-24,801,1969-11-15,247,"1391,1399,1400,1407",,Male,4961381
13784,Ignacio B. Anzoátegui,1905-07-25,217,1978-04-02,62,"1392,1419",,Male,117703141
15092,Ignacio Díaz de Céspedes,,,,,1391,,Male,
14261,Ignacio Iglesia,,,,,,,,
13953,Ignazio Silone,1900-05-01,324,1978-08-22,152,"1400,1416",,Male,
13645,Igor Stravinsky,1882-06-17,234,1971-04-06,299,"1402,1403,1411",,Male,17309155
13852,Ikuma Arishima (Arishima Mibuma),1882-11-26,492,1974-09-15,192,"1405,1407",,Male,96588579
15830,Immanuel Kant,1724-04-22,684,1804-02-12,684,1410,,Male,82088490
14520,Inés Cano,,,,,1404,,Female,
15502,Inés Malinow,1922-04-17,62,2016-12-19,62,"1391,1419,1654",,Female,55671465
14861,Ingeborg Bachmann,1926-06-25,918,1973-10-17,356,"1399,1400",,Female,6839
14517,Ingmar Bergman,1918-07-14,721,2007-07-30,722,"1390,1391,1480",,Male,110097018
14761,Irina Aleksander,1900-01-01,371,2002-01-01,152,1399,née Kunina,Female,88540269
14379,Iris Murdoch,1919-07-15,619,1999-02-08,313,"1407,1410",,Female,89499452
15436,Irving Layton,1912-03-12,1285,2006-01-04,274,1399,,Male,66482092
14336,Isaac Ungar,,,,,,,,
14066,Isabel Dato y Barrenechea,,547,1905-04-20,547,"1464,1543",,Female,
14512,Isaiah Berlin,1909-06-06,600,1997-11-05,313,"1410,1451",,Male,27076924
15448,Isaías Lerner,1932-03-13,62,2013-01-08,250,"1391,1392,1420,1458",,Male,Isaías Lerner
14467,Isidore Lucien Ducasse (Comte de Lautréamont),1846-04-04,271,1870-11-24,318,1399,,Male,6065
15517,Isidro Más de Ayala,1899-05-15,271,1960-01-01,271,"1391,1412,1420",,Male,15827113
15563,Ismael Moya,1900-01-01,1339,1981-07-20,22,"1409,1420,1613",,Male,74012155
15029,Iverna Codina,1912-06-15,1047,2010-08-14,62,1391,,Female,36496896
14836,Ivo Andrić,1892-10-09,938,1975-03-13,748,"1399,1407,1417",Won the Nobel Prize in Literature in 1961,Male,97177322
14932,Ivonne Aline Bordelois,1934-11-05,62,,,"1392,1399,1456",,Female,32020837
14397,Ivor Brown,1891-04-25,633,1974-04-22,235,"1391,1419",,Male,19805970
13956,Ivy Herczegh Konjovich,,61,,547,"1431,1439",Hungarian; played many concerts in Buenos Aires and Serbia,Female,
14597,J. F. Ballière,,,,,,Listed in SUR issue 1931-1951 (FRANCE),Male,
15188,J. Gagnaire,,,,,1420,,Male,76366462
13662,Jack Kerouac,1922-03-12,242,1969-10-21,426,"1399,1407",,Male,27066713
15464,Jack Lindsay,1900-10-20,1299,1990-03-08,74,"1391,1424",,Male,39501136
15129,Jacob Epstein,1880-11-10,299,1959-08-19,197,1441,,Male,61779838
15163,Jacob Fijman,1898-01-25,1115,1970-12-01,1116,1399,,Male,34615650
15378,Jacob Kahan,1881-06-26,1252,1960-11-20,936,"1391,1399,1404,1408,1456",Ya'akov Cahan,Male,28188208
14138,Jacqueline Kennedy Onassis,1929-07-28,422,1994-05-19,250,1464,,Female,117604909
15497,Jacques A. Mahieu,1915-10-31,146,1990-10-04,62,"1391,1449,1460",Jacques Girault,Male,42025920
14879,Jacques Barzun,1907-11-30,114,2012-10-25,959,"1392,1420,1451",,Male,51703034
15810,Jacques Bivort de la Saudée,1900-01-01,146,,,"1391,1455",,Male,115944147
15867,Jacques Élie Faure,1873-04-04,1470,1937-10-30,318,"1392,1422,1439,1528",,Male,49225294
15159,Jacques Feschotte,1894-10-08,1113,1966-04-21,295,"1524,1535",,Male,7652386
14617,Jacques Heurgon,1903-01-25,318,1995-10-24,318,"1391,1420,1448",,Male,89671575
15458,Jacques Jean Lhermitte,1877-01-20,1294,1959-01-24,318,"1466,1648,1649",,Male,41901727
14074,Jacques Lacan,1901-04-13,318,1981-09-09,318,"1412,1413",,Male,36920510
15493,Jacques Madaule,1898-10-11,1311,1993-03-19,1312,"1391,1396,1416",,Male,100174511
13782,Jacques Maritain,1882-11-18,318,1973-04-28,442,1410,,Male,7393855
15231,Jacques Ménétrier (André Giraud-Boura),1908-01-01,146,1986-01-01,318,1490,,Male,229026215
15792,Jacques Napoléon Faure-Biguet,1893-10-01,318,1954-07-18,226,"1391,1419,1422",,Male,50830277
14574,Jacques Rigaud,1932-02-02,318,2012-12-06,318,"1391,1435,1439,1581",,Male,15574858
15806,Jacques Rivière,1886-07-15,49,1925-02-14,318,"1391,1439,1455",Editor of _La Nouvelle Revue Française_ from 1919 until 1925 (aka until his death),Male,100209825
14877,Jaime Barylko,1936-01-01,62,2002-12-24,62,"1391,1392,1400,1415",,Male,13671900
14682,Jaime Benítez Rexach,1908-10-29,872,2001-05-30,383,"1400,1416,1420,1460",,Male,113604334
15074,Jaime Dávalos,1921-01-29,375,1981-12-03,62,"1391,1399,1403",,Male,19389787
13980,Jaime Luis Pous Moroques,,547,,547,1391,,,
13690,Jaime Mario Torres Bodet,1902-04-17,261,1974-05-13,261,"1391,1416",,Male,59092222
15653,Jaime Perriaux,1920-08-21,62,1981-09-05,62,"1416,1427",,Male,
14387,Jaime Rest,1927-07-02,62,1979-11-08,62,"1391,1404,1409,1429",,Male,25937905
14969,Jakob Christoph Buckhardt,1818-05-25,35,1897-08-08,35,"1528,1581",,Male,
14765,James Burnham,1905-11-22,88,1987-07-28,899,"1410,1420,1511,1533,1586",,Male,24613939
13818,James Donald Adams,1891-09-24,299,1968-08-23,547,"1400,1409,1419,1455",NY Times Book Review editor,Male,67708961
15176,James George Frazer,1854-01-01,851,1941-05-07,74,"1449,1523",,Male,31996454
14060,James Joyce,1882-02-02,344,1941-01-13,496,"1399,1407,1417",,Male,44300643
15584,James Newman,1907-01-01,299,1966-01-01,483,"1427,1451,1485",,Male,74426625
14773,James Thurber,1894-12-08,678,1961-11-02,299,"1400,1408,1419,1540,1622",,Male,22149445
13858,Jan Parandowski,1895-05-11,244,1978-09-26,482,"1391,1392,1404",,Male,9851531
13853,Janis Karklins,1891-01-06,364,1975-07-20,428,"1391,1399,1409,1419",,Male,50033063
15145,Javier Fernández,1942-01-01,67,,,"1391,1404,1419",,Male,93455514
15321,Javier Heraud,1942-01-19,229,1963-05-15,1211,"1399,1499",,Male,37080563
14117,Jawaharlal Nehru,1889-11-14,11,1964-05-27,297,"1416,1555",First prime minister of India,Male,49252619
14417,Jay Monaghan,1891-03-19,655,1980-10-11,394,"1391,1451,1460",,Male,98064319
14838,Jean Anouilh,1910-06-23,49,1987-10-03,221,1401,,Male,54143634
14172,Jean Bataillon,1895-05-20,124,1977-06-04,318,"1420,1458",,Male,
14602,Jean Bloch-Michel,1912-01-01,146,1987-08-14,,"1392,1407",,Male,37717560
